time,event_type,node_id,parent_gui,role,join_time
0.0,JOINED,75,76,Roles.REGISTERED,325.000156
0.0,ORPHAN,41,40,Roles.Router
0.0,ORPHAN,62,51,Roles.Router
0.0,ORPHAN,64,56,Roles.Router
0.0,DEMOTE_CH,0,20
0.0,RECOVER,61,REGISTERED,25.000248
0.0,JOINED,61,42,Roles.REGISTERED,331.100963
0.0,RECOVER,67,REGISTERED,20.000130
0.0,JOINED,67,76,Roles.REGISTERED,331.103472
0.0,ORPHAN,36,25,Roles.Router
0.0,RECOVER,28,REGISTERED,20.000273
0.0,JOINED,28,17,Roles.REGISTERED,333.546328
0.0,RECOVER,48,REGISTERED,20.000357
0.0,JOINED,48,19,Roles.REGISTERED,333.546400
0.0,RECOVER,15,REGISTERED,25.000083
0.0,JOINED,15,25,Roles.REGISTERED,334.001121
0.0,ORPHAN,26,37,Roles.Router
0.0,RECOVER,8,REGISTERED,20.000156
0.0,JOINED,8,19,Roles.REGISTERED,336.101211
0.0,RECOVER,29,REGISTERED,20.000323
0.0,JOINED,29,17,Roles.REGISTERED,336.102203
0.0,RECOVER,11,REGISTERED,20.000298
0.0,JOINED,11,30,Roles.REGISTERED,338.544849
0.0,JOINED,10,20,Roles.REGISTERED,340.000177
0.0,RECOVER,6,REGISTERED,25.000111
0.0,JOINED,6,5,Roles.REGISTERED,340.115128
0.0,RECOVER,43,REGISTERED,30.000297
0.0,JOINED,43,24,Roles.REGISTERED,343.649731
0.0,ORPHAN,77,76,Roles.Router
0.0,JOINED,23,21,Roles.REGISTERED,345.000237
0.0,BECOME_CH,10,3,6
0.0,RECOVER,41,REGISTERED,25.000139
0.0,JOINED,41,30,Roles.REGISTERED,351.100640
0.0,JOINED,7,19,Roles.REGISTERED,355.000253
0.0,RECOVER,26,REGISTERED,20.000227
0.0,JOINED,26,24,Roles.REGISTERED,355.115489
0.0,RECOVER,62,REGISTERED,30.000378
0.0,JOINED,62,40,Roles.REGISTERED,356.101228
0.0,ORPHAN,35,25,Roles.Router
0.0,ORPHAN,44,34,Roles.Router
0.0,ORPHAN,52,42,Roles.Router
0.0,ORPHAN,87,76,Roles.Router
0.0,RECOVER,36,REGISTERED,30.000299
0.0,JOINED,36,17,Roles.REGISTERED,363.545197
0.0,ORPHAN,65,76,Roles.Router
0.0,BECOME_CH,62,4,6
0.0,ORPHAN,2,12,Roles.Router
0.0,JOINED,54,62,Roles.REGISTERED,370.000246
0.0,ORPHAN,4,25,Roles.Router
0.0,ORPHAN,66,76,Roles.Router
0.0,JOINED,72,62,Roles.REGISTERED,371.101864
0.0,BECOME_CH,40,3,6
0.0,ORPHAN,50,30,Roles.Router
0.0,RECOVER,64,REGISTERED,50.000264
0.0,JOINED,64,62,Roles.REGISTERED,376.101940
0.0,ORPHAN,9,19,Roles.Router
0.0,JOINED,0,10,Roles.REGISTERED,381.100114
0.0,ORPHAN,76,56,Roles.CLUSTER_HEAD
0.0,JOINED,38,19,Roles.REGISTERED,385.000222
0.0,ORPHAN,56,54,Roles.Router
0.0,RECOVER,35,REGISTERED,30.000177
0.0,JOINED,35,24,Roles.REGISTERED,386.101451
0.0,RECOVER,52,REGISTERED,30.000120
0.0,JOINED,52,62,Roles.REGISTERED,386.101604
0.0,RECOVER,44,REGISTERED,30.000316
0.0,JOINED,44,62,Roles.REGISTERED,386.101683
0.0,JOINED,39,19,Roles.REGISTERED,390.000256
0.0,RECOVER,2,REGISTERED,20.000281
0.0,JOINED,2,10,Roles.REGISTERED,390.000457
0.0,ORPHAN,33,25,Roles.Router
0.0,RECOVER,4,REGISTERED,20.000111
0.0,JOINED,4,5,Roles.REGISTERED,391.101002
0.0,BECOME_CH,45,4,6
0.0,JOINED,71,62,Roles.REGISTERED,394.000657
0.0,ORPHAN,31,30,Roles.Router
0.0,RECOVER,50,REGISTERED,20.000092
0.0,JOINED,50,40,Roles.REGISTERED,396.100939
0.0,ORPHAN,45,37,Roles.CLUSTER_HEAD
0.0,RECOVER,65,REGISTERED,30.000382
0.0,JOINED,65,34,Roles.REGISTERED,396.101856
0.0,ORPHAN,22,21,Roles.Router
0.0,ORPHAN,13,14,Roles.Router
0.0,ORPHAN,27,17,Roles.Router
0.0,BECOME_CH,2,4,6
0.0,ORPHAN,18,17,Roles.Router
0.0,RECOVER,53,REGISTERED,120.000195
0.0,JOINED,53,42,Roles.REGISTERED,406.101728
0.0,BECOME_CH,65,4,6
0.0,RECOVER,77,REGISTERED,65.000305
0.0,JOINED,77,65,Roles.REGISTERED,409.649278
0.0,RECOVER,33,REGISTERED,20.000175
0.0,JOINED,33,42,Roles.REGISTERED,410.114968
0.0,RECOVER,9,REGISTERED,30.000269
0.0,JOINED,9,17,Roles.REGISTERED,410.115599
0.0,DEMOTE_CH,2,3
0.0,RECOVER,56,REGISTERED,25.000177
0.0,JOINED,56,65,Roles.REGISTERED,411.100428
0.0,ORPHAN,48,19,Roles.Router
0.0,RECOVER,31,REGISTERED,20.000207
0.0,JOINED,2,1,Roles.REGISTERED,32.781727
0.0,BECOME_CH,2,1,6
0.0,JOINED,10,1,Roles.REGISTERED,35.642422
0.0,BECOME_CH,10,1,6
0.0,JOINED,0,1,Roles.REGISTERED,61.267880
0.0,BECOME_CH,0,1,6
0.0,JOINED,21,10,Roles.REGISTERED,65.100411
0.0,BECOME_CH,21,2,6
0.0,JOINED,32,21,Roles.REGISTERED,66.100775
0.0,BECOME_CH,32,3,6
0.0,JOINED,31,21,Roles.REGISTERED,71.267948
0.0,JOINED,11,1,Roles.REGISTERED,71.760073
0.0,DEMOTE_CH,0,10
0.0,DEMOTE_CH,2,0
0.0,DEMOTE_CH,21,32
0.0,DEMOTE_CH,32,21
0.0,JOINED,12,1,Roles.REGISTERED,83.284446
0.0,BECOME_CH,12,1,6
0.0,JOINED,13,12,Roles.REGISTERED,86.760413
0.0,BECOME_CH,13,2,6
0.0,BECOME_CH,31,3,6
0.0,DEMOTE_CH,10,12
0.0,DEMOTE_CH,12,13
0.0,DEMOTE_CH,13,12
0.0,DEMOTE_CH,31,12
0.0,BECOME_CH,11,1,6
0.0,JOINED,21,11,Roles.REGISTERED,100.000316
0.0,BECOME_CH,21,2,6
0.0,NODE_FAIL,74,Roles.UNDISCOVERED
0.0,NODE_FAIL,19,Roles.UNDISCOVERED
0.0,JOINED,0,11,Roles.REGISTERED,110.000151
0.0,JOINED,10,11,Roles.REGISTERED,111.100093
0.0,JOINED,22,11,Roles.REGISTERED,111.284962
0.0,BECOME_CH,0,2,6
0.0,BECOME_CH,22,2,6
0.0,JOINED,20,11,Roles.REGISTERED,112.917530
0.0,JOINED,3,22,Roles.REGISTERED,112.923608
0.0,JOINED,32,22,Roles.REGISTERED,115.000155
0.0,JOINED,2,11,Roles.REGISTERED,115.000184
0.0,BECOME_CH,2,2,6
0.0,BECOME_CH,3,3,6
0.0,BECOME_CH,20,2,6
0.0,BECOME_CH,32,3,6
0.0,JOINED,12,11,Roles.REGISTERED,116.100154
0.0,JOINED,31,22,Roles.REGISTERED,116.100160
0.0,JOINED,5,3,Roles.REGISTERED,116.268164
0.0,JOINED,13,22,Roles.REGISTERED,116.760222
0.0,JOINED,30,21,Roles.REGISTERED,117.791960
0.0,JOINED,41,32,Roles.REGISTERED,118.284648
0.0,JOINED,23,22,Roles.REGISTERED,118.284699
0.0,JOINED,14,22,Roles.REGISTERED,118.285034
0.0,BECOME_CH,23,3,6
0.0,JOINED,25,23,Roles.REGISTERED,118.285576
0.0,BECOME_CH,12,2,6
0.0,BECOME_CH,30,3,6
0.0,BECOME_CH,5,4,6
0.0,BECOME_CH,41,4,6
0.0,NODE_FAIL,63,Roles.UNREGISTERED
0.0,JOINED,61,41,Roles.REGISTERED,121.101356
0.0,JOINED,50,41,Roles.REGISTERED,121.284963
0.0,JOINED,40,32,Roles.REGISTERED,121.284988
0.0,JOINED,42,22,Roles.REGISTERED,121.760414
0.0,JOINED,4,5,Roles.REGISTERED,122.917562
0.0,BECOME_CH,4,5,6
0.0,JOINED,33,22,Roles.REGISTERED,124.000529
0.0,BECOME_CH,33,3,6
0.0,JOINED,34,33,Roles.REGISTERED,126.101751
0.0,JOINED,44,33,Roles.REGISTERED,126.101807
0.0,JOINED,35,33,Roles.REGISTERED,128.285123
0.0,BECOME_CH,25,4,6
0.0,JOINED,16,25,Roles.REGISTERED,128.285855
0.0,JOINED,6,25,Roles.REGISTERED,128.285896
0.0,JOINED,24,23,Roles.REGISTERED,130.000449
0.0,JOINED,0,1,Roles.REGISTERED,36.804076
0.0,BECOME_CH,0,1,6
0.0,JOINED,11,1,Roles.REGISTERED,40.620019
0.0,JOINED,3,1,Roles.REGISTERED,40.620225
0.0,BECOME_CH,11,1,6
0.0,BECOME_CH,3,1,6
0.0,JOINED,10,1,Roles.REGISTERED,43.624232
0.0,JOINED,21,1,Roles.REGISTERED,50.585099
0.0,JOINED,12,1,Roles.REGISTERED,52.698972
0.0,JOINED,22,11,Roles.REGISTERED,55.585148
0.0,BECOME_CH,12,1,6
0.0,BECOME_CH,22,2,6
0.0,JOINED,33,22,Roles.REGISTERED,63.624456
0.0,BECOME_CH,33,3,6
0.0,JOINED,23,22,Roles.REGISTERED,70.620688
0.0,BECOME_CH,23,3,6
0.0,JOINED,31,22,Roles.REGISTERED,71.966776
0.0,BECOME_CH,31,3,6
0.0,JOINED,14,3,Roles.REGISTERED,75.620517
0.0,JOINED,4,3,Roles.REGISTERED,75.728693
0.0,JOINED,30,31,Roles.REGISTERED,76.100262
0.0,JOINED,41,31,Roles.REGISTERED,78.624361
0.0,DEMOTE_CH,0,11
0.0,DEMOTE_CH,3,12
0.0,DEMOTE_CH,23,22
0.0,DEMOTE_CH,31,33
0.0,BECOME_CH,4,2,6
0.0,BECOME_CH,30,4,6
0.0,JOINED,42,33,Roles.REGISTERED,81.100467
0.0,JOINED,2,1,Roles.REGISTERED,82.875024
0.0,BECOME_CH,2,1,6
0.0,BECOME_CH,42,4,6
0.0,DEMOTE_CH,2,12
0.0,DEMOTE_CH,4,22
0.0,DEMOTE_CH,11,30
0.0,DEMOTE_CH,33,42
0.0,JOINED,32,22,Roles.REGISTERED,93.400937
0.0,JOINED,52,42,Roles.REGISTERED,93.401111
0.0,BECOME_CH,14,2,6
0.0,BECOME_CH,32,3,6
0.0,JOINED,5,14,Roles.REGISTERED,95.000272
0.0,JOINED,25,14,Roles.REGISTERED,95.000320
0.0,BECOME_CH,5,3,6
0.0,JOINED,13,22,Roles.REGISTERED,100.530669
0.0,BECOME_CH,13,3,6
0.0,JOINED,15,14,Roles.REGISTERED,104.042361
0.0,JOINED,0,12,Roles.REGISTERED,105.000239
0.0,JOINED,40,42,Roles.REGISTERED,106.000535
0.0,BECOME_CH,0,2,6
0.0,BECOME_CH,40,5,6
0.0,JOINED,24,22,Roles.REGISTERED,106.272791
0.0,BECOME_CH,24,3,6
0.0,JOINED,35,24,Roles.REGISTERED,108.624817
0.0,JOINED,23,32,Roles.REGISTERED,110.000183
0.0,JOINED,3,12,Roles.REGISTERED,110.000224
0.0,JOINED,31,22,Roles.REGISTERED,110.000230
0.0,JOINED,16,5,Roles.REGISTERED,110.000427
0.0,JOINED,20,40,Roles.REGISTERED,110.246638
0.0,JOINED,33,32,Roles.REGISTERED,111.100141
0.0,JOINED,2,12,Roles.REGISTERED,111.100191
0.0,BECOME_CH,2,2,6
0.0,BECOME_CH,20,6,6
0.0,BECOME_CH,33,4,6
0.0,JOINED,53,42,Roles.REGISTERED,115.938765
0.0,JOINED,4,14,Roles.REGISTERED,116.100074
0.0,JOINED,11,12,Roles.REGISTERED,116.100131
0.0,JOINED,6,5,Roles.REGISTERED,116.100348
0.0,JOINED,51,42,Roles.REGISTERED,116.100360
0.0,BECOME_CH,11,2,6
0.0,JOINED,50,30,Roles.REGISTERED,120.000597
0.0,JOINED,0,1,Roles.REGISTERED,38.243185
0.0,BECOME_CH,0,1,6
0.0,JOINED,11,1,Roles.REGISTERED,65.823129
0.0,BECOME_CH,11,1,6
0.0,JOINED,31,11,Roles.REGISTERED,70.823376
0.0,BECOME_CH,31,2,6
0.0,JOINED,2,1,Roles.REGISTERED,73.660763
0.0,BECOME_CH,2,1,6
0.0,JOINED,3,2,Roles.REGISTERED,75.823265
0.0,JOINED,41,31,Roles.REGISTERED,75.823381
0.0,DEMOTE_CH,0,11
0.0,BECOME_CH,3,2,6
0.0,BECOME_CH,41,3,6
0.0,JOINED,14,3,Roles.REGISTERED,80.823399
0.0,JOINED,4,3,Roles.REGISTERED,81.100377
0.0,JOINED,5,3,Roles.REGISTERED,81.100470
0.0,JOINED,10,1,Roles.REGISTERED,82.611560
0.0,JOINED,12,1,Roles.REGISTERED,82.611663
0.0,BECOME_CH,10,1,6
0.0,BECOME_CH,4,3,6
0.0,BECOME_CH,14,3,6
0.0,JOINED,21,11,Roles.REGISTERED,88.660839
0.0,DEMOTE_CH,2,3
0.0,DEMOTE_CH,4,14
0.0,DEMOTE_CH,10,11
0.0,DEMOTE_CH,31,41
0.0,BECOME_CH,12,1,6
0.0,BECOME_CH,21,2,6
0.0,BECOME_CH,5,3,6
0.0,JOINED,34,14,Roles.REGISTERED,95.823403
0.0,BECOME_CH,34,4,6
0.0,JOINED,50,41,Roles.REGISTERED,96.100553
0.0,JOINED,23,12,Roles.REGISTERED,97.100421
0.0,JOINED,42,21,Roles.REGISTERED,97.646149
0.0,JOINED,25,5,Roles.REGISTERED,100.000596
0.0,JOINED,13,14,Roles.REGISTERED,100.100318
0.0,JOINED,7,5,Roles.REGISTERED,100.824071
0.0,JOINED,52,41,Roles.REGISTERED,102.646172
0.0,JOINED,15,5,Roles.REGISTERED,105.000446
0.0,JOINED,16,14,Roles.REGISTERED,105.823754
0.0,JOINED,35,14,Roles.REGISTERED,105.823760
0.0,BECOME_CH,15,4,6
0.0,JOINED,51,41,Roles.REGISTERED,106.100472
0.0,JOINED,22,11,Roles.REGISTERED,107.611983
0.0,JOINED,0,11,Roles.REGISTERED,110.000188
0.0,JOINED,20,1,Roles.REGISTERED,110.286849
0.0,JOINED,4,5,Roles.REGISTERED,111.100070
0.0,JOINED,31,21,Roles.REGISTERED,111.100103
0.0,JOINED,2,11,Roles.REGISTERED,111.100169
0.0,BECOME_CH,20,1,6
0.0,JOINED,10,20,Roles.REGISTERED,111.100370
0.0,JOINED,43,41,Roles.REGISTERED,111.100606
0.0,BECOME_CH,0,2,6
0.0,BECOME_CH,10,2,6
0.0,JOINED,30,20,Roles.REGISTERED,112.100396
0.0,JOINED,24,12,Roles.REGISTERED,113.883582
0.0,BECOME_CH,30,2,6
0.0,JOINED,40,30,Roles.REGISTERED,118.180708
0.0,JOINED,44,34,Roles.REGISTERED,118.180928
0.0,JOINED,6,5,Roles.REGISTERED,118.883648
0.0,JOINED,32,21,Roles.REGISTERED,119.460142
0.0,BECOME_CH,32,3,6
0.0,JOINED,33,14,Roles.REGISTERED,122.611809
0.0,JOINED,26,15,Roles.REGISTERED,125.823955
0.0,JOINED,45,34,Roles.REGISTERED,125.824042
0.0,NODE_FAIL,21,Roles.CLUSTER_HEAD
0.0,NODE_FAIL,99,Roles.UNDISCOVERED
0.0,ORPHAN,34,14,Roles.CLUSTER_HEAD
0.0,ORPHAN,50,41,Roles.Router
0.0,ORPHAN,23,12,Roles.Router
0.0,DEMOTE_CH,0,10
0.0,DEMOTE_CH,15,14
0.0,DEMOTE_CH,20,11
0.0,DEMOTE_CH,30,21
0.0,DEMOTE_CH,32,41
0.0,ORPHAN,25,5,Roles.Router
0.0,ORPHAN,13,14,Roles.Router
0.0,ORPHAN,16,14,Roles.Router
0.0,DEMOTE_CH,10,11
0.0,DEMOTE_CH,12,3
0.0,ORPHAN,3,2,Roles.CLUSTER_HEAD
0.0,ORPHAN,41,31,Roles.CLUSTER_HEAD
0.0,ORPHAN,42,21,Roles.Router
0.0,ORPHAN,40,30,Roles.Router
0.0,RECOVER,13,REGISTERED,20.000246
0.0,JOINED,13,11,Roles.REGISTERED,180.100564
0.0,BECOME_CH,13,2,6
0.0,RECOVER,34,REGISTERED,25.000610
0.0,JOINED,34,13,Roles.REGISTERED,180.824014
0.0,ORPHAN,7,5,Roles.Router
0.0,RECOVER,23,REGISTERED,25.000116
0.0,JOINED,23,13,Roles.REGISTERED,182.100537
0.0,ORPHAN,52,41,Roles.Router
0.0,JOINED,20,11,Roles.REGISTERED,185.000133
0.0,RECOVER,25,REGISTERED,25.000293
0.0,JOINED,25,13,Roles.REGISTERED,185.000888
0.0,ORPHAN,35,14,Roles.Router
0.0,ORPHAN,26,15,Roles.Router
0.0,ORPHAN,51,41,Roles.Router
0.0,BECOME_CH,20,2,6
0.0,BECOME_CH,34,3,6
0.0,ORPHAN,22,11,Roles.Router
0.0,ORPHAN,4,5,Roles.Router
0.0,ORPHAN,31,21,Roles.Router
0.0,JOINED,10,11,Roles.REGISTERED,191.100135
0.0,JOINED,12,11,Roles.REGISTERED,191.100165
0.0,ORPHAN,2,11,Roles.Router
0.0,ORPHAN,43,41,Roles.Router
0.0,NODE_FAIL,88,Roles.UNDISCOVERED
0.0,BECOME_CH,10,2,6
0.0,ORPHAN,24,12,Roles.Router
0.0,JOINED,0,1,Roles.REGISTERED,195.000092
0.0,JOINED,15,34,Roles.REGISTERED,195.000250
0.0,BECOME_CH,0,1,6
0.0,BECOME_CH,15,4,6
0.0,NODE_FAIL,75,Roles.UNREGISTERED
0.0,RECOVER,3,REGISTERED,20.000172
0.0,JOINED,3,13,Roles.REGISTERED,195.823437
0.0,RECOVER,16,REGISTERED,30.000305
0.0,JOINED,16,34,Roles.REGISTERED,195.824059
0.0,RECOVER,42,REGISTERED,20.000275
0.0,JOINED,42,34,Roles.REGISTERED,197.646424
0.0,ORPHAN,44,34,Roles.Router
0.0,BECOME_CH,3,3,6
0.0,BECOME_CH,42,4,6
0.0,RECOVER,41,REGISTERED,25.000339
0.0,JOINED,41,20,Roles.REGISTERED,200.823720
0.0,RECOVER,7,REGISTERED,20.000374
0.0,JOINED,7,14,Roles.REGISTERED,200.824445
0.0,RECOVER,50,REGISTERED,45.000309
0.0,JOINED,50,42,Roles.REGISTERED,201.100863
0.0,ORPHAN,33,14,Roles.Router
0.0,RECOVER,52,REGISTERED,20.000382
0.0,JOINED,52,34,Roles.REGISTERED,202.646554
0.0,ORPHAN,45,34,Roles.Router
0.0,RECOVER,35,REGISTERED,20.000384
0.0,JOINED,35,13,Roles.REGISTERED,205.824144
0.0,RECOVER,22,REGISTERED,20.000242
0.0,JOINED,22,20,Roles.REGISTERED,207.612225
0.0,BECOME_CH,7,4,6
0.0,RECOVER,4,REGISTERED,20.000224
0.0,JOINED,4,13,Roles.REGISTERED,211.100294
0.0,RECOVER,2,REGISTERED,20.000253
0.0,JOINED,2,0,Roles.REGISTERED,211.100422
0.0,RECOVER,31,REGISTERED,20.000337
0.0,JOINED,31,13,Roles.REGISTERED,211.100440
0.0,NODE_FAIL,94,Roles.UNDISCOVERED
0.0,BECOME_CH,2,2,6
0.0,RECOVER,24,REGISTERED,20.000173
0.0,JOINED,24,13,Roles.REGISTERED,213.883756
0.0,RECOVER,51,REGISTERED,30.000213
0.0,JOINED,51,42,Roles.REGISTERED,216.100685
0.0,NODE_FAIL,67,Roles.UNDISCOVERED
0.0,ORPHAN,6,5,Roles.Router
0.0,JOINED,18,7,Roles.REGISTERED,220.824313
0.0,RECOVER,40,REGISTERED,45.000276
0.0,JOINED,40,42,Roles.REGISTERED,223.180984
0.0,BECOME_CH,40,5,6
0.0,JOINED,30,40,Roles.REGISTERED,225.000090
0.0,JOINED,8,7,Roles.REGISTERED,225.824359
0.0,JOINED,27,7,Roles.REGISTERED,225.824387
0.0,RECOVER,43,REGISTERED,40.000193
0.0,JOINED,43,34,Roles.REGISTERED,231.100799
0.0,RECOVER,33,REGISTERED,30.000075
0.0,JOINED,33,34,Roles.REGISTERED,232.611884
0.0,RECOVER,26,REGISTERED,50.000227
0.0,JOINED,26,7,Roles.REGISTERED,235.824183
0.0,DEMOTE_CH,0,10
0.0,DEMOTE_CH,2,13
0.0,DEMOTE_CH,3,5
0.0,DEMOTE_CH,40,20
0.0,RECOVER,6,REGISTERED,30.000225
0.0,JOINED,6,15,Roles.REGISTERED,248.883873
0.0,DEMOTE_CH,10,20
0.0,DEMOTE_CH,15,5
0.0,RECOVER,44,REGISTERED,55.000288
0.0,JOINED,44,42,Roles.REGISTERED,253.181216
0.0,JOINED,32,42,Roles.REGISTERED,255.000077
0.0,JOINED,0,11,Roles.REGISTERED,260.000188
0.0,JOINED,3,5,Roles.REGISTERED,260.000209
0.0,JOINED,53,42,Roles.REGISTERED,263.180945
0.0,BECOME_CH,3,4,6
0.0,BECOME_CH,26,5,6
0.0,BECOME_CH,5,3,6
0.0,JOINED,15,5,Roles.REGISTERED,271.100668
0.0,JOINED,17,7,Roles.REGISTERED,273.100526
0.0,BECOME_CH,15,4,6
0.0,JOINED,10,1,Roles.REGISTERED,276.100157
0.0,JOINED,11,1,Roles.REGISTERED,26.415323
0.0,BECOME_CH,11,1,9
0.0,JOINED,30,11,Roles.REGISTERED,31.415522
0.0,BECOME_CH,30,2,9
0.0,JOINED,22,11,Roles.REGISTERED,36.100280
0.0,BECOME_CH,22,2,9
0.0,JOINED,10,1,Roles.REGISTERED,46.415485
0.0,JOINED,12,1,Roles.REGISTERED,58.686484
0.0,BECOME_CH,12,1,9
0.0,JOINED,21,1,Roles.REGISTERED,69.633518
0.0,JOINED,2,1,Roles.REGISTERED,74.478461
0.0,JOINED,0,1,Roles.REGISTERED,75.821825
0.0,JOINED,32,22,Roles.REGISTERED,76.415716
0.0,JOINED,41,22,Roles.REGISTERED,76.415875
0.0,DEMOTE_CH,11,12
0.0,DEMOTE_CH,22,30
0.0,BECOME_CH,10,1,9
0.0,BECOME_CH,0,1,9
0.0,BECOME_CH,21,1,9
0.0,BECOME_CH,32,3,9
0.0,BECOME_CH,41,3,9
0.0,JOINED,20,1,Roles.REGISTERED,81.502504
0.0,JOINED,52,41,Roles.REGISTERED,82.000610
0.0,JOINED,34,32,Roles.REGISTERED,86.502661
0.0,BECOME_CH,34,4,9
0.0,DEMOTE_CH,0,10
0.0,DEMOTE_CH,12,21
0.0,DEMOTE_CH,30,41
0.0,DEMOTE_CH,32,34
0.0,JOINED,54,34,Roles.REGISTERED,93.686731
0.0,BECOME_CH,2,1,9
0.0,JOINED,11,21,Roles.REGISTERED,100.000100
0.0,JOINED,3,2,Roles.REGISTERED,100.840456
0.0,JOINED,50,41,Roles.REGISTERED,101.043632
0.0,BECOME_CH,3,2,9
0.0,JOINED,5,3,Roles.REGISTERED,104.478741
0.0,JOINED,22,2,Roles.REGISTERED,105.000227
0.0,BECOME_CH,22,2,9
0.0,BECOME_CH,5,3,9
0.0,JOINED,53,34,Roles.REGISTERED,108.686702
0.0,JOINED,43,41,Roles.REGISTERED,109.104611
0.0,NODE_FAIL,38,Roles.UNDISCOVERED
0.0,JOINED,30,21,Roles.REGISTERED,111.100138
0.0,JOINED,12,21,Roles.REGISTERED,111.100209
0.0,JOINED,4,5,Roles.REGISTERED,111.415764
0.0,JOINED,15,5,Roles.REGISTERED,111.415786
0.0,BECOME_CH,30,2,9
0.0,JOINED,14,3,Roles.REGISTERED,113.686812
0.0,JOINED,44,34,Roles.REGISTERED,113.687134
0.0,JOINED,13,2,Roles.REGISTERED,114.300663
0.0,JOINED,35,34,Roles.REGISTERED,114.633714
0.0,JOINED,40,41,Roles.REGISTERED,114.925125
0.0,BECOME_CH,13,2,9
0.0,BECOME_CH,40,4,9
0.0,JOINED,55,34,Roles.REGISTERED,116.043713
0.0,JOINED,0,10,Roles.REGISTERED,116.100152
0.0,JOINED,42,41,Roles.REGISTERED,117.183962
0.0,JOINED,51,41,Roles.REGISTERED,117.184039
0.0,BECOME_CH,0,2,9
0.0,NODE_FAIL,52,Roles.Router
0.0,JOINED,6,5,Roles.REGISTERED,121.502721
0.0,JOINED,23,13,Roles.REGISTERED,121.961588
0.0,JOINED,31,41,Roles.REGISTERED,122.183898
0.0,BECOME_CH,23,3,9
0.0,JOINED,16,5,Roles.REGISTERED,123.686704
0.0,JOINED,33,22,Roles.REGISTERED,126.043497
0.0,JOINED,32,13,Roles.REGISTERED,126.100235
0.0,BECOME_CH,32,3,9
0.0,JOINED,7,5,Roles.REGISTERED,129.000636
0.0,JOINED,45,34,Roles.REGISTERED,131.043625
0.0,JOINED,24,5,Roles.REGISTERED,136.100375
0.0,NODE_FAIL,92,Roles.UNREGISTERED
0.0,JOINED,60,40,Roles.REGISTERED,141.590644
0.0,JOINED,25,23,Roles.REGISTERED,143.015421
0.0,NODE_FAIL,26,Roles.UNREGISTERED
0.0,DEMOTE_CH,0,10
0.0,DEMOTE_CH,3,13
0.0,DEMOTE_CH,22,21
0.0,DEMOTE_CH,23,32
0.0,DEMOTE_CH,30,40
0.0,ORPHAN,20,1,Roles.Router
0.0,ORPHAN,53,34,Roles.Router
0.0,DEMOTE_CH,13,2
0.0,DEMOTE_CH,32,41
0.0,DEMOTE_CH,40,21
0.0,ORPHAN,4,5,Roles.Router
0.0,ORPHAN,54,34,Roles.Router
0.0,ORPHAN,42,41,Roles.Router
0.0,ORPHAN,51,41,Roles.Router
0.0,ORPHAN,11,21,Roles.Router
0.0,JOINED,22,21,Roles.REGISTERED,180.000131
0.0,JOINED,0,10,Roles.REGISTERED,180.000152
0.0,ORPHAN,50,41,Roles.Router
0.0,RECOVER,20,REGISTERED,20.000098
0.0,JOINED,20,21,Roles.REGISTERED,181.502602
0.0,BECOME_CH,0,2,6
0.0,ORPHAN,16,5,Roles.Router
0.0,JOINED,30,21,Roles.REGISTERED,185.000138
0.0,ORPHAN,43,41,Roles.Router
0.0,ORPHAN,12,21,Roles.Router
0.0,JOINED,32,21,Roles.REGISTERED,191.100224
0.0,BECOME_CH,22,2,6
0.0,ORPHAN,15,5,Roles.Router
0.0,RECOVER,4,REGISTERED,20.000113
0.0,JOINED,4,5,Roles.REGISTERED,191.415877
0.0,BECOME_CH,30,2,6
0.0,BECOME_CH,32,2,6
0.0,ORPHAN,14,3,Roles.Router
0.0,ORPHAN,44,34,Roles.Router
0.0,RECOVER,53,REGISTERED,25.000526
0.0,JOINED,53,21,Roles.REGISTERED,193.687229
0.0,JOINED,0,1,Roles.REGISTERED,23.837945
0.0,BECOME_CH,0,1,9
0.0,JOINED,12,1,Roles.REGISTERED,58.831375
0.0,BECOME_CH,12,1,6
0.0,JOINED,22,12,Roles.REGISTERED,61.100242
0.0,JOINED,2,1,Roles.REGISTERED,69.324334
0.0,BECOME_CH,2,1,6
0.0,JOINED,3,2,Roles.REGISTERED,74.324390
0.0,BECOME_CH,3,2,6
0.0,DEMOTE_CH,0,2
0.0,DEMOTE_CH,3,12
0.0,JOINED,21,1,Roles.REGISTERED,83.162295
0.0,JOINED,11,1,Roles.REGISTERED,84.337839
0.0,BECOME_CH,11,1,6
0.0,JOINED,20,1,Roles.REGISTERED,89.258431
0.0,DEMOTE_CH,2,12
0.0,BECOME_CH,20,1,6
0.0,JOINED,3,12,Roles.REGISTERED,100.000119
0.0,JOINED,23,12,Roles.REGISTERED,103.831681
0.0,BECOME_CH,3,2,6
0.0,BECOME_CH,23,2,6
0.0,JOINED,0,11,Roles.REGISTERED,105.000187
0.0,JOINED,30,11,Roles.REGISTERED,105.000477
0.0,BECOME_CH,0,2,6
0.0,JOINED,33,23,Roles.REGISTERED,108.162261
0.0,JOINED,25,23,Roles.REGISTERED,108.831965
0.0,JOINED,2,11,Roles.REGISTERED,111.100137
0.0,BECOME_CH,2,2,6
0.0,BECOME_CH,33,3,6
0.0,JOINED,34,23,Roles.REGISTERED,113.831417
0.0,JOINED,43,23,Roles.REGISTERED,113.831986
